path,bytes,shows,provenance,presentation_status,needs
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000022.mp4,1086879,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000023.mp4,2187279,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000024.mp4,1893158,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000025.mp4,2464753,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000026.mp4,1435793,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000027.mp4,1614342,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000028.mp4,1838346,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000029.mp4,2056927,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000030.mp4,1582812,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000031.mp4,2553423,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000032.mp4,2727871,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000033.mp4,1597420,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
reports/training/synria_cup_lerobot_demos/videos/chunk-000/observation.images.wrist/episode_000034.mp4,1565252,Recorded training/evaluation or diagnostic imagery/video; inspect associated run metadata,First-party report artifact; depicted geometry/provenance requires per-run review,Not individually visually reviewed; not selected for the evidence page,"Review episode plus manifest/provenance, label simulation/physical scope, caption scoring rule and failures"
